identifier,label,set
PUR9_THEMA,1,train
RL28_THEMA,1,train
RBFA_THEMA,1,train
RL4_THEMA,1,train
RRF_THEMA,1,train
CHEX_THEMA,1,train
HRCA_THEMA,1,train
MCP1_THEMA,1,train
CHEW_THEMA,1,train
GATC_THEMA,1,train
CAS2_THEMA,1,train
METAA_THEMA,1,train
MCP3_THEMA,1,train
MINC_THEMA,1,train
NADK_THEMA,1,train
HIS1_THEMA,1,train
KITH_THEMA,1,train
LEXA_THEMA,1,train
PORC_THEMA,1,train
RAD50_THEMA,1,train
PANC_THEMA,1,train
PROA_THEMA,1,train
PULA_THEMA,1,train
RL10_THEMA,1,train
RNC_THEMA,1,train
NUSB_THEMA,1,train
MGSA_THEMA,1,train
MURC_THEMA,1,train
OMPA_THEMA,1,train
PRMC_THEMA,1,train
PURE_THEMA,1,train
MGGS_THEMA,1,train
PIMT_THEMA,1,train
NUSG_THEMA,1,train
PYRKH_THEMA,1,train
NNR_THEMA,1,train
NIAR_THEMA,1,train
HSLO_THEMA,1,train
MNME_THEMA,1,train
AEEP_THEMA,1,train
MIAB_THEMA,1,train
COAE_THEMA,1,train
METY_THEMA,1,train
FLIM_THEMA,1,train
DER_THEMA,1,train
HSLV_THEMA,1,train
IOLM_THEMA,1,train
IXTPA_THEMA,1,train
ILVE_THEMA,1,train
HSLU_THEMA,1,train
CDSA_THEMA,1,train
GLK_THEMA,1,train
GLDA_THEMA,1,train
CHEC_THEMA,1,train
COAX_THEMA,1,train
G6PI_THEMA,1,train
GATB_THEMA,1,train
ESTD_THEMA,1,train
FLIG_THEMA,1,train
BGAL_THEMA,1,train
END4_THEMA,1,train
AGUA_THEMA,1,train
BFRA_THEMA,1,train
CDPD_THEMA,1,train
DPO3_THEMA,1,train
BUK2_THEMA,1,train
DYR_THEMA,1,train
PTAS_THEMA,1,train
RL29_THEMA,1,train
RS6_THEMA,1,train
XYNA_THEMA,1,train
PURQ_THEMA,1,train
Y1410_THEMA,1,train
RSMH_THEMA,1,train
RLMH_THEMA,1,train
Y1570_THEMA,1,train
UXUB_THEMA,1,train
Y1162_THEMA,1,train
SAT_THEMA,1,train
UXAE_THEMA,1,train
THII_THEMA,1,train
TIG_THEMA,1,train
WHIA_THEMA,1,train
TMCAL_THEMA,1,train
TGT_THEMA,1,train
YBEY_THEMA,1,train
Y1420_THEMA,1,train
Y288_THEMA,1,train
Y1468_THEMA,1,train
TRPC_THEMA,1,train
PGKT_THEMA,1,train
YIDC_THEMA,1,train
SOR_THEMA,1,train
SYGA_THEMA,1,train
PSUG_THEMA,1,train
RNPA_THEMA,1,train
UXAC_THEMA,1,train
Y983_THEMA,1,train
TSAB_THEMA,1,train
RHO_THEMA,1,train
SYW_THEMA,1,train
PTLY_THEMA,1,train
RBGA_THEMA,1,train
RL7_THEMA,1,train
MGTA_THENE,1,train
CBPA_THENN,1,train
EABN_THEP1,1,train
CAS3_THET8,1,train
LYSN_THET2,1,train
HOA_THET8,1,train
CLPB_THET8,1,train
SYG_THET8,1,train
TTUC_THET2,1,train
SYV_THETH,1,train
SPEE_THET8,1,train
TLBP_THET8,1,train
COX13_THET8,1,train
CAPSD_BP234,1,train
COX2_THET8,1,train
EFG_THET8,1,train
COBT_THET8,1,train
AMPT_THET8,1,train
AROQ_THET8,1,train
CBP1_THET8,1,train
CAS6_THET8,1,train
CARH_THET8,1,train
CSE1_THET8,1,train
DAFA_THET8,1,train
CAS1B_THET8,1,train
ISPG_THET2,1,train
NRNA_THET8,1,train
MDH_THETH,1,train
NQO3_THET8,1,train
NQO10_THET8,1,train
KCY_THET8,1,train
KT3K_THET8,1,train
IF2_THET8,1,train
FPG_THET8,1,train
NQO15_THET8,1,train
NQO12_THET8,1,train
DDL_THET8,1,train
NOX_THET8,1,train
RSMF_THET8,1,train
SYFA_THETH,1,train
PDXT_THET8,1,train
PORTL_BPG20,1,train
PYRR_THET8,1,train
RL10_THET2,1,train
RL5_THET8,1,train
RL30_THETH,1,train
RS6_THETH,1,train
SECDF_THET8,1,train
THYX_THET8,1,train
SEPBH_THET8,1,train
RL15_THET8,1,train
RL34_THET8,1,train
RL21_THET2,1,train
RL2_THET2,1,train
RL23_THET2,1,train
RL3_THET2,1,train
RL9_THETH,1,train
GCSPB_THET8,1,train
NQO1_THET8,1,train
OBG_THET8,1,train
GCBP_THET8,1,train
AROH_THETH,1,train
MQNB_THET8,1,train
CH10_THET8,1,train
IDH_THET8,1,train
PHR_THET2,1,train
GFH1_THET2,1,train
MQNE_THET8,1,train
NQO5_THET8,1,train
RL18_THET2,1,train
RL16_THET8,1,train
RL33_THET8,1,train
RS14Z_THET8,1,train
RS15_THET8,1,train
RSMB_THET8,1,train
ODBA_THET8,1,train
REX_THET2,1,train
RNSE_THET8,1,train
PAAK_THET2,1,train
RL17_THET2,1,train
RL19_THET8,1,train
RL25_THETH,1,train
MUTS_THET8,1,train
NQO14_THET8,1,train
NQO9_THET8,1,train
PAND_THET8,1,train
RIMM_THET8,1,train
RS20_THET2,1,train
RUVA_THET8,1,train
NQO7_THET8,1,train
NQO11_THET8,1,train
NQO13_THET8,1,train
RL35_THET8,1,train
PTH_THET8,1,train
RL31_THET8,1,train
MALQ_THETH,1,train
RL22_THET8,1,train
RL36_THET8,1,train
RPOB_THET8,1,train
NQO2_THET8,1,train
RS16_THETH,1,train
RL27_THET8,1,train
RS10_THET8,1,train
LYSZ_THET2,1,train
MQNA_THET8,1,train
MUTS2_THET8,1,train
MURI_THET8,1,train
METXA_THET2,1,train
CY552_THET8,1,train
LCFCS_THET8,1,train
LIPB_THET8,1,train
METK_THET2,1,train
EFTS_THET8,1,train
DPO1F_THETH,1,train
CAS5D_THET2,1,train
IF1_THETH,1,train
ISPE_THET8,1,train
LEPA_THET8,1,train
CSE2_THET8,1,train
DEF_THETH,1,train
HPAC_THET8,1,train
GATB_THET8,1,train
COXA_THET8,1,train
COX1_THET8,1,train
GLPK_THETH,1,train
ACP_THET8,1,train
JAMM1_THET2,1,train
DNLJ_THET8,1,train
FENR_THET8,1,train
DBH_THET8,1,train
FER_THET8,1,train
GYRA_THET8,1,train
ERA_THET8,1,train
ARLY_THET8,1,train
GRPE_THET8,1,train
COMB_THET8,1,train
CSM6_THET8,1,train
DUSAL_THET8,1,train
BE_THET8,1,train
CUTA_THET8,1,train
DECO_BP234,1,train
DNAJ2_THET8,1,train
DNAK_THET8,1,train
DODEC_THET8,1,train
QUEA_THET2,1,train
RL32_THET2,1,train
SECA_THET8,1,train
TDH_THET8,1,train
RF2_THET8,1,train
RL19_THET2,1,train
RNJ_THET2,1,train
RS3_THET8,1,train
SYM_THET8,1,train
TAL_THET8,1,train
VATB_THET8,1,train
THIG_THET8,1,train
VATC_THET8,1,train
SYT_THET8,1,train
SYH_THET2,1,train
Y583_THET8,1,train
Y540_THET8,1,train
TRMI_THET2,1,train
SSB_THET8,1,train
VATF_THET8,1,train
XYLA_THET8,1,train
Y1714_THET8,1,train
TTUD_THET2,1,train
SYY_THET2,1,train
UVRB_THET8,1,train
TERS_BPG20,1,train
THIS_THET2,1,train
TRPA_THET2,1,train
YDJC_THET8,1,train
RL29_THET2,1,train
NQO6_THET8,1,train
ODBB_THET8,1,train
RRAAH_THET8,1,train
URK_THET8,1,train
SECY_THET8,1,train
SIGA_THET2,1,train
SP0J_THET2,1,train
THPR_THET8,1,train
RPOC_THET8,1,train
RSMA_THET8,1,train
RPOZ_THET8,1,train
TTUB_THET2,1,train
RECJ_THET8,1,train
RNH_THET8,1,train
TERL_BPG20,1,train
TRMFO_THET8,1,train
SYI_THET8,1,train
BLAB_AERHY,0,test
PPCE_AERHY,0,test
DNAJ_RHIRD,0,test
GLGA1_RHIRD,0,test
OCCQ_RHIRD,0,test
DPES_AGRFC,0,test
TADA_AGRFC,0,test
GCI_AGRFC,0,test
ATRDH_AGRFC,0,test
ARGI_AGRFC,0,test
TAM_AGRFC,0,test
DHAA_AGRFC,0,test
CLPS2_AGRFC,0,test
VIRD1_AGRFC,0,test
VIRC2_AGRFC,0,test
NMO_PARPJ,0,test
35NBP_CHRVO,0,test
TUBY_CBCP,0,test
TUBR_CBCP,0,test
PY2CR_COLP3,0,test
AROA_COLP3,0,test
AAEP_CYTH3,0,test
SDPA_DELAC,0,test
TFDD_DELAC,0,test
GLDH_FLAJ1,0,test
BAMA_GEOMG,0,test
SFRB_GEOSL,0,test
OMCS_GEOSL,0,test
CIMA_GEOSL,0,test
OMPC_GLUDA,0,test
G6PD_GLUOX,0,test
LEU11_LEPIN,0,test
METAA_LEUMM,0,test
ECFT_LEUMM,0,test
MTCY_LEUME,0,test
HIS3_METVA,0,test
FHCD_METEA,0,test
MTDB_METEA,0,test
DCMA_METED,0,test
PHYR_METEA,0,test
LON2_MYXXA,0,test
PKN1_MYXXA,0,test
AGLZ_MYXXD,0,test
IF3_MYXXA,0,test
CAS6_MYXXD,0,test
PILA_MYXXD,0,test
ARGE_MYXXA,0,test
TYRB_PARDE,0,test
ATPB_PARDP,0,test
NUOB_PARDP,0,test
NUOH_PARDP,0,test
DTNK_PECAS,0,test
LERK_PECAS,0,test
LTND_PECAS,0,test
3HBH_POLNA,0,test
PEPQ_PSEHA,0,test
ALGX_PSEAE,0,test
ARS_PSEAE,0,test
AMRZ_PSEAE,0,test
PCHB_PSEAE,0,test
LEP4_PSEAE,0,test
CHMU_PSEAE,0,test
BEKAS_PSEAE,0,test
CHER1_PSEAE,0,test
DNAG_PSEAE,0,test
DCTQ_PSEAE,0,test
ALGC_PSEAB,0,test
AMIC_PSEAE,0,test
BLO18_PSEAI,0,test
ARGB_PSEAE,0,test
AMIE_PSEAE,0,test
BAMB_PSEAE,0,test
HPAB_PSEAE,0,test
MMSB_PSEAE,0,test
IMM1_PSEAI,0,test
LPPL_PSEAE,0,test
DLDH2_PSEAE,0,test
SYFB_PSEAE,0,test
P5217_PSEAE,0,test
PYS2_PSEAE,0,test
THTR_PSEAE,0,test
PPBH_PSEAB,0,test
INH_PSEAE,0,test
FTSZ_PSEAE,0,test
MINC_PSEAE,0,test
MLTF_PSEAE,0,test
HEM4_PSEAE,0,test
MDDA_PSEAE,0,test
RPOZ_PSEAB,0,test
SERC_PSEAE,0,test
OBG_PSEAB,0,test
PXPA3_PSEAE,0,test
PHNX_PSEAE,0,test
RRAAH_PSEAB,0,test
NORC_PSEAE,0,test
PORF_PSEAE,0,test
QUIP_PSEAE,0,test
PYRF_PSEAE,0,test
RDGC_PSEAE,0,test
PILT_PSEAE,0,test
PQSB_PSEAE,0,test
LPXD_PSEAE,0,test
NIRS_PSEAE,0,test
OPRM_PSEAE,0,test
PFEA_PSEAE,0,test
MEXB_PSEAE,0,test
PILY1_PSEAW,0,test
PHHY_PSEAE,0,test
AGUA_PSEAE,0,test
LIUE_PSEAE,0,test
HEMN_PSEAE,0,test
EFP_PSEAE,0,test
CTPL_PSEAE,0,test
GSPJ_PSEAE,0,test
GM4D_PSEAE,0,test
LIFO_PSEAE,0,test
DAUA_PSEAE,0,test
GSPI_PSEAE,0,test
DADA1_PSEAE,0,test
ARUC_PSEAE,0,test
EST_PSEAE,0,test
FIMW_PSEAE,0,test
3MDO_PSEAE,0,test
CCPR_PSEAE,0,test
GATC_PSEAE,0,test
DAUB_PSEAE,0,test
ETFD_PSEAE,0,test
DHAS_PSEAE,0,test
BDLA_PSEAE,0,test
DCUP_PSEAE,0,test
TSE2_PSEAE,0,test
SPUD_PSEAE,0,test
Y3584_PSEAB,0,test
Y3922_PSEAE,0,test
WBJC_PSEA1,0,test
Y2218_PSEAE,0,test
Y1618_PSEAE,0,test
THIG_PSEAE,0,test
PCHA_PSEAE,0,test
PPRA_PSEAE,0,test
SYV_PSEAE,0,test
WBPI_PSEAE,0,test
PRNA_PSEFL,0,test
KMO_PSEFL,0,test
PRND_PSEFL,0,test
SYI2_PSEFL,0,test
CE2B_CELJU,0,test
AGAL_CELJU,0,test
PLTF_PSEF5,0,test
NUOG_PSEFL,0,test
GANA_CELJU,0,test
SFNG_PSEPF,0,test
Y1779_PSEF5,0,test
PYRB_PSEFA,0,test
HBOH_CUPNH,0,test
ACNA_CUPNE,0,test
HOXU_CUPNH,0,test
PRPB_CUPNE,0,test
DEND_CUPNH,0,test
SAUU_CUPNH,0,test
ICMF_CUPMC,0,test
RHAM_RHILT,0,test
GLNA2_RHILP,0,test
ATCU_RHILV,0,test
PYRE_RHILT,0,test
PSB1_RHOER,0,test
PSA1_RHOER,0,test
DEOC_RHOE4,0,test
THCB_RHOER,0,test
THCD_RHOER,0,test
AQDA1_RHOER,0,test
LHB2_RHOPA,0,test
RL24_RHOPA,0,test
RL29_RHOPA,0,test
RBLL2_RHOPA,0,test
METAS_RHOPL,0,test
ECFG_RHOPT,0,test
BADR_RHOPA,0,test
RS10_RHOPA,0,test
RS14_RHOPA,0,test
RS8_RHOPA,0,test
RL10_RHOPA,0,test
RL19_RHOPA,0,test
RS1_RHOPA,0,test
RS11_RHOPA,0,test
RBL2_RHORU,0,test
CUPIN_RHORT,0,test
ALD2_RHORT,0,test
ATPF_RHORU,0,test
ERYA2_SACER,0,test
ERYG_SACEN,0,test
ERYC2_SACEN,0,test
ACP_SACEN,0,test
THTR_SACER,0,test
MURL_SALTO,0,test
FRDA_SHEFN,0,test
HMRR_SINMW,0,test
MAO1_RHIME,0,test
BETS_RHIML,0,test
AFR_RHIME,0,test
BGAL_RHIML,0,test
BETC_RHIME,0,test
NODM_RHIML,0,test
FIXT_RHIME,0,test
CATE_RHIME,0,test
DGOK_RHIME,0,test
CHEA_RHIME,0,test
UDG_RHIME,0,test
IABF_STRAW,0,test
MDH_STRAW,0,test
PIPS_STRAW,0,test
ATDA_VIBCH,0,test
NHAD_VIBC3,0,test
NQRF_VIBC3,0,test
VGRG1_VIBCH,0,test
CGAP1_VIBCH,0,test
NQRB_VIBC3,0,test
NQRC_VIBC3,0,test
NANH_VIBCH,0,test
DEOD1_VIBCH,0,test
HTPG_VIBCH,0,test
NAGB_VIBCH,0,test
CDGJ_VIBCH,0,test
GSPK_VIBCH,0,test
SERB_VIBCH,0,test
PRTV_VIBCM,0,test
RNFG_VIBC3,0,test
CRY2_VIBCH,0,test
HIGA1_VIBCH,0,test
MNEA_VIBC3,0,test
GMHBB_VIBCH,0,test
GSPF_VIBCH,0,test
HAPT_VIBCH,0,test
FUR_VIBCH,0,test
FABA_VIBC3,0,test
TSEL_VIBCH,0,test
TCPA_VIBCL,0,test
TOLC_VIBCH,0,test
TOXS_VIBCH,0,test
RIBB_VIBCH,0,test
TSIV3_VIBCH,0,test
RNFE_VIBC3,0,test
SLYD_VIBCH,0,test
TCPR_VIBCH,0,test
FRA1_ALIFS,0,test
M1PD_ALIF1,0,test
HLT_VIBPA,0,test
SGLT_VIBPH,0,test
CAPSH_BPKVM,0,test
BCCT4_VIBPA,0,test
Y2129_VIBPA,0,test
DAPB_VIBVU,0,test
VVHA_VIBVU,0,test
APAG_XANAC,0,test
AOTC_XANCP,0,test
RPFG_XANC8,0,test
PTFBC_XANCP,0,test
CELAP_XANCP,0,test
METXS_XANCP,0,test
GST_XANCP,0,test
GSPH_XANCP,0,test
HO_XANC8,0,test
XPSN_XANCP,0,test
Y3703_XANC8,0,test
PIYH2_XYLFT,0,test
YSCN_YEREN,0,test
PAGP_YERE8,0,test
YOPN_YEREN,0,test
HMUV_YEREN,0,test
COBT_YERE8,0,test
YSCY_YEREN,0,test
YSCX_YEREN,0,test
YLPA_YEREN,0,test
YSCH_YEREN,0,test
OMPA_YERPE,0,test
XGPT_YERPE,0,test
YOPM_YERPE,0,test
PUR2_YERPE,0,test
PANC_YERPE,0,test
LSRG_YERPE,0,test
MATP_YERPE,0,test
LCRV_YERPE,0,test
LOLA_YERPE,0,test
HMUT_YERPE,0,test
TRML_YERPE,0,test
APT_YERPS,0,test
YOPB_YERPS,0,test
GNL_ZYMMO,0,test
HPNC_ZYMMO,0,test
TDXH_AERPE,1,test
SYTE_AERPE,1,test
RL7A_AERPE,1,test
GSA_AERPE,1,test
ENDA_AERPE,1,test
PELO_AERPE,1,test
TYW3_AERPE,1,test
CATNT_AQUAE,1,test
KDTA_AQUAE,1,test
SQRD_AQUAE,1,test
THIL_AQUAE,1,test
G3P_AQUAE,1,test
AATNT_AQUAE,1,test
RNPH_AQUAE,1,test
PURK_AQUAE,1,test
RSME_AQUAE,1,test
RS16_AQUAE,1,test
RS8_AQUAE,1,test
RL1_AQUAE,1,test
PUR2_AQUAE,1,test
MINC_AQUAE,1,test
BIOW_AQUAE,1,test
FER5_AQUAE,1,test
DTD_AQUAE,1,test
TRM1_AQUAE,1,test
TRMB_AQUAE,1,test
Y1575_AQUAE,1,test
Y1974_AQUAE,1,test
Y1964_AQUAE,1,test
UBIX_AQUAE,1,test
AGLB3_ARCFU,1,test
NPD2_ARCFU,1,test
DIPPS_ARCFU,1,test
RIO2_ARCFU,1,test
FNO_ARCFU,1,test
NQOR_ARCFU,1,test
ENDA_ARCFU,1,test
NREB_ARCFU,1,test
GGR_ARCFU,1,test
GLN1A_ARCFU,1,test
HMED_ARCFU,1,test
FTR_ARCFU,1,test
RRP41_ARCFU,1,test
SDO1_ARCFU,1,test
Y1514_ARCFU,1,test
TRMY_ARCFU,1,test
PELO_ARCFU,1,test
Y1521_ARCFU,1,test
TTRA_ARCFU,1,test
3PASE_HUNT2,1,test
CIPA_HUNT2,1,test
DAPDH_HUNT2,1,test
XYNY_HUNTH,1,test
RSGI7_HUNT2,1,test
ADH2_GEOTN,1,test
FLIW_GEOTN,1,test
CTAA_GEOTD,1,test
PAN_METJA,1,test
HACB_METJA,1,test
KAE1B_METJA,1,test
COMD_METJA,1,test
CG121_METJA,1,test
BPL_METJA,1,test
HMVA_METJA,1,test
MTRA_METJA,1,test
HMPTM_METJA,1,test
MFNF_METJA,1,test
PURS_METJA,1,test
RFCL_METJA,1,test
SALL_METJA,1,test
PYCB_METJA,1,test
M556_METJA,1,test
PDAD_METJA,1,test
MPTN_METJA,1,test
NAH1_METJA,1,test
NOP10_METJA,1,test
RELE3_METJA,1,test
MANB_METJA,1,test
RISB_METJA,1,test
PYRB_METJA,1,test
HSPS_METJA,1,test
IF6_METJA,1,test
GCH1L_METJA,1,test
H669_METJA,1,test
DHQS_METJA,1,test
CS3HD_METJA,1,test
PURP_METJA,1,test
Y039_METJA,1,test
Y480_METJA,1,test
TPIS_METJA,1,test
Y754_METJA,1,test
Y742_METJA,1,test
Y1225_METJA,1,test
Y781_METJA,1,test
Y690_METJA,1,test
RPOL_METJA,1,test
TMPS_METJA,1,test
Y489_METJA,1,test
SRP54_METJA,1,test
RNZ_METJA,1,test
CDAT8_METKA,1,test
MER_METKA,1,test
SYS2_METKA,1,test
FWDG_METKA,1,test
SYM_NANEQ,1,test
ENDA_NANEQ,1,test
SURE1_PYRAE,1,test
NDK_PYRAE,1,test
TYW1_PYRAB,1,test
GATE_PYRAB,1,test
KAD6_PYRAB,1,test
DPOL_PYRAB,1,test
RS19E_PYRAB,1,test
RNABP_PYRAB,1,test
HYD1A_PYRFU,1,test
GAPOR_PYRFU,1,test
CMR2_PYRFU,1,test
AOR_PYRFU,1,test
CMR4_PYRFU,1,test
SFSA_PYRFU,1,test
RADB_PYRFU,1,test
RL31_PYRFU,1,test
GYAR_PYRFU,1,test
MOAB_PYRFU,1,test
NURA_PYRFU,1,test
REG4_PYRFU,1,test
SMC_PYRFU,1,test
RL30_PYRFU,1,test
CMR5_PYRFU,1,test
DHNPA_PYRFU,1,test
RL15_PYRFU,1,test
TMBL2_PYRFU,1,test
Y355_PYRFU,1,test
RL21_PYRFU,1,test
VATF_PYRFU,1,test
IXTPA_PYRHO,1,test
AGMT_PYRHO,1,test
MPGP_PYRHO,1,test
RADA_PYRHO,1,test
TIAS_PYRHO,1,test
RL10_PYRHO,1,test
NADE_PYRHO,1,test
PDXS_PYRHO,1,test
PURA_PYRHO,1,test
IMDH_PYRHO,1,test
GCK_PYRHO,1,test
DPHB_PYRHO,1,test
SYR_PYRHO,1,test
SYY_PYRHO,1,test
VATA_PYRHO,1,test
DIPPS_RUBXD,1,test
RGYR_SULAC,1,test
CAPPA_SULAC,1,test
HOSA_SULAC,1,test
CIMA_SULAC,1,test
CEDA_SULAC,1,test
DPO4_SULAC,1,test
LYSY_SULAC,1,test
MDH_SULAC,1,test
CDVA_SULAC,1,test
EF2_SULAC,1,test
XYLF_SULAC,1,test
TBP_SULAC,1,test
UDDP_SULAC,1,test
CSA1_SACS2,1,test
HFLX_SACS2,1,test
RPOD_SACS2,1,test
MVK_SACS2,1,test
HJE_SACS2,1,test
CS3HD_SACS2,1,test
CMR3_SACS2,1,test
ADH_SACS2,1,test
ACYP_SACS2,1,test
DPS_SACS2,1,test
RL40_SACS2,1,test
XERA_SACS2,1,test
SYTE_SACS2,1,test
RS8E_SACS2,1,test
S7C4_SACS2,1,test
SUA5_SULTO,1,test
UDGA_SULTO,1,test
HJC_SULTO,1,test
HPCAS_SULTO,1,test
MSCS_CALS4,1,test
MBD_THEVO,1,test
NFI_THEMA,1,test
WECA_THEMA,1,test
SPEE_THEMA,1,test
DAPB_THEMA,1,test
ECFT_THEMA,1,test
CHEA_THEMA,1,test
BGLT_THEMA,1,test
CHEB_THEMA,1,test
APEA_THEMA,1,test
AROF_THEMA,1,test
CHED_THEMA,1,test
MCP4_THEMA,1,test
DEOC_THEMA,1,test
UVRC_THEMA,1,test
THIDN_THEMA,1,test
DXR_THEMA,1,test
RIBU_THEMA,1,test
PYRF_THEMA,1,test
MURD_THEMA,1,test
MCP2_THEMA,1,test
PUR8_THEMA,1,test
HISZ_THEMA,1,test
IOLG_THEMA,1,test
ENGB_THEMA,1,test
HYDE_THEMA,1,test
COMB_THEMA,1,test
ACPS_THEMA,1,test
ACKA_THEMA,1,test
FTHS_THEMA,1,test
SECG_THEMA,1,test
Y1081_THEMA,1,test
RS7_THEMA,1,test
P1254_THEMA,1,test
UVRA_THEMA,1,test
QUEH_THEMA,1,test
XYLA_THENE,1,test
MGTE_THET8,1,test
PRODH_THET2,1,test
NDX1_THETH,1,test
SUCC_THETH,1,test
PYRG_THET8,1,test
TTUA_THET2,1,test
CRP_THET8,1,test
NQO8_THET8,1,test
RPOA_THETH,1,test
RS2_THET8,1,test
RL24_THET8,1,test
RS12_THETH,1,test
RSMG_THET8,1,test
IF3_THET8,1,test
CBL_THET8,1,test
CAS2B_THET2,1,test
RL28_THET2,1,test
RUVC_THET8,1,test
PCKA_THET8,1,test
SOJ_THET2,1,test
PYRC_THET8,1,test
LYSK_THET2,1,test
LYSX_THET8,1,test
RBFA_THET8,1,test
PYRE_THET2,1,test
ACDH_THET8,1,test
GUAA_THET8,1,test
MURB_THET8,1,test
KTHY_THET8,1,test
MQND_THET8,1,test
BIKB_THET8,1,test
ISPF_THET8,1,test
LDRP_THET8,1,test
GCSH_THET8,1,test
CMR5_THET8,1,test
CH60_THET2,1,test
COAE_THET8,1,test
ATL_THET8,1,test
YQGF_THET8,1,test
SYK_THETH,1,test
TRUA_THET8,1,test
PURL_THET8,1,test
RS18_THETH,1,test
PRMA_THET8,1,test
SYN_THET8,1,test
SYP_THET8,1,test
SYD_THETH,1,test
VATD_THET8,1,test
TRMN_THET2,1,test
RS4_THET2,1,test
RNPA_THET8,1,test
PSP_THET2,1,test
